u1,u2,u3,v1,v2,v3,w1,w2,w3
20.6692225362185,18.9830515639644,19.2025234210139,0.151685688848728,-0.157133929665901,0.689164456731824,-0.146077609552812,-0.957658235311375,-0.320500861168085
20.6057132744169,18.9078755151359,19.4458811912316,-0.205831283354833,-0.210235772431439,-0.10836616245161,-0.079848943212012,-1.40115453304722,-0.974314458288606
21.0524289124625,19.1542727061357,19.1501285923971,-0.343130013222886,-0.368299892622978,-1.31740132565304,-0.483780695120383,-1.26700357065828,-0.903130989424146
20.7956143318407,19.2829343259157,19.2766459229639,-0.34178856847487,-0.758384295236582,-1.7371263545666,-0.666744959601673,-0.717284915150092,0.0342210165144656
20.1864687131241,19.3180357609354,19.5492792219746,-0.222924001892166,-1.09929785152411,-1.24393031560671,-0.175066592150857,-0.576702441576741,0.364688791787203
19.5989656943617,19.3855616752688,19.488919334989,-0.121382164834383,-0.726666626893913,-0.911757215004978,-0.0167234668413384,-0.90157186175654,0.0753772481132777
18.8881197760388,19.3248972747434,19.5463902483289,-0.123846168773896,-0.0155418234573107,-1.29909262932887,-0.487494246203911,-1.08004532996617,0.0844408225031647
18.8311673872322,19.2950698470946,19.8343690003233,0.170489819144007,-0.0862010514785448,-1.71529773044826,-0.522723948158509,-1.00534162464452,-0.00396188569744272
19.4207322370726,19.6082530108775,19.7572242465364,0.685898742715407,-0.760374473279845,-1.80166674109689,-0.331541255638478,-0.787957737117968,-0.368455337180286
19.3728652253102,19.8256004253667,19.340789579678,0.639476803217961,-0.971771380359192,-1.9853955016517,-0.943105071642919,-0.588506835003826,-0.451257882312012
18.7508190759488,19.5195030362086,19.1985877459155,-0.0619233666071988,-0.766796967070582,-2.2046574919683,-1.57869353634192,-0.701610659214157,-0.451808913409034
18.5522641351932,19.3825640089433,19.3454569718101,-0.691750129353972,-0.800719363264526,-2.04067180148545,-1.17664191765592,-0.801279052397159,-0.341325377225981
18.6808217721325,19.7332773774158,19.2757135059198,-0.936492860641448,-1.05294976337656,-1.66182077944332,-0.490894301538778,-0.527005415481696,0.122763185218743
18.604222078206,19.8284134624165,19.0147809404051,-0.938947259863319,-1.20827223905095,-1.32513743249757,-0.332308053239431,-0.388110096890352,0.219739521295716
18.4462557124554,19.6931077259955,19.0146190355373,-0.652907821198646,-1.05133021742934,-0.834783666357545,-0.274484051664466,-0.579276238451803,-0.0716792980985309
18.5688225812659,19.4940273344041,19.125525186256,-0.37075877218114,-0.600531864627842,-0.430933720298146,-0.0388716968652956,-0.626617825013274,0.0986584831596084
18.7754404883387,18.5399118715425,18.8043491382289,-0.84175698399735,-0.403693152518316,-0.843200041531986,-0.000165307898233569,-0.577100697177194,0.272807390596483
18.5894845630366,17.4874169662435,18.2060687910924,-1.89905403000797,-0.966162252017886,-1.85742631281191,-0.145353578790428,-0.640685319670187,-0.273362308475874
18.3798874115435,17.7139484290042,17.9764028109011,-2.58840286735329,-1.9819307135061,-2.52408663204022,-0.1372701977488,-0.418916681807541,-0.692272837616828
18.7989032827351,18.3914000109761,18.2417123195565,-2.69773017046712,-2.60538346145951,-2.68718482614299,-0.14526283819743,0.0894079767993099,-0.268722405323154
19.2502911947473,18.3505531368619,18.6867742135677,-2.59209307498109,-2.45088752501784,-2.72774432195941,-0.392128694365285,0.131353203562812,0.195816912305304
18.9212290056469,18.3880565455988,19.0836238136691,-2.48561564392562,-2.17869783550256,-2.65732174944228,-0.585586597393413,-0.272388135775797,0.10643915867794
18.4849959300999,19.0377807000215,19.1722425948426,-2.50671056212981,-2.45427320886452,-2.51670213228127,-0.471549960889581,-0.225039732172325,0.00576289032604993
18.8119583521684,19.3205946160809,18.7058461254465,-2.55102609622114,-2.76066447070519,-2.60555687639917,-0.193604891222762,0.231380075996381,0.0895505438884128
19.4474435225595,18.8873256046185,17.8974180549344,-2.39980091977673,-2.60437036104213,-2.99247141643437,-0.162286794696183,0.369824912341638,0.0269800187745494
19.6534154014908,18.5729838116868,17.4870442415125,-2.12749476770889,-2.51038498259922,-3.37489054766529,-0.549401314790416,0.280615603675027,0.0972503605064085
19.540660011513,18.5576758262446,17.8958891993623,-1.84466871227532,-2.6780616853089,-3.3816161579744,-0.783164018005546,0.23494450144676,0.455670495168421
19.544485790419,18.4536570792963,18.2732520980257,-1.61905205894384,-2.68391011178198,-3.14655626211465,-0.498602396081025,0.0927676485545175,0.393981119220215
19.5714690035962,18.4678487172871,17.9327290645459,-1.70541768052626,-2.59311115034012,-3.0200035344923,-0.29179218138294,0.0252188602869121,-0.0896007890531748
19.2391095300179,18.598762629584,18.0491674559316,-2.14869366830035,-2.55457246105112,-2.78616394575965,-0.430836747776201,0.145669824875273,0.0830480709777871
18.7953528724926,18.6127640695395,19.032017341138,-2.53462476809557,-2.32699396926583,-2.5392264384848,-0.446101400175151,0.106926652970206,0.824963381268537
18.7407037176995,18.7231366637695,19.1195040474616,-2.70707413005554,-2.03611301569396,-2.79143350537551,-0.208756631349079,-0.156996976239921,0.881590768440626
18.7414336139431,18.5643788448041,18.2267320723908,-2.99715504495479,-2.05640082769658,-3.03307459804886,0.018957516186275,-0.349367479577843,0.390286762168249
18.3627631393149,17.8800212186013,18.1635572472488,-3.22958163145982,-2.3194598751276,-2.88399375620572,-0.0393764397773082,-0.265575242526371,0.425628967694093
18.081703445152,17.5425761808935,18.8615287838932,-2.82386386582274,-2.57971812010167,-2.95379071937904,-0.467074383613994,0.0111007426761085,0.7242200798599
18.1926196826673,17.6438140394479,19.1398061718014,-2.19869586970131,-2.78273929189966,-2.70782738454004,-0.750677545596792,0.125078769013369,0.626215358562754
18.0991917165871,17.7978732207671,18.8280032672837,-2.14902183294618,-2.85204308179535,-1.6017681599528,-0.527784015583717,0.0799006969720887,0.575717324758655
17.6582179405639,18.3917120405045,18.3357406219164,-2.43569020460743,-2.71789815285186,-1.17210243680121,-0.227312944182138,0.26077674266772,0.873467347046826
17.5645194919692,18.7343688878075,18.3805048305769,-2.56863817401183,-2.58957468118425,-1.92643444261391,-0.0491243832477821,0.512539631106347,0.988487800233215
17.8034929649149,18.1898289278067,18.7933890435157,-2.48932108953009,-2.70878942395379,-2.35939406731225,0.153719005217874,0.514416199772365,0.760731477633811
17.6520192951413,18.108774926342,18.4626046436789,-2.1750811251823,-2.83381388614483,-2.31878034462543,0.145049913091024,0.548238433398481,0.593588835978864
17.2825835154778,18.6680705322742,18.0124329980746,-1.94925339018325,-2.57789659705075,-2.59584977816399,-0.095943120925096,0.695593341594907,0.501262159094699
17.3053427395748,18.55888510725,18.5521508233489,-2.17074310958674,-2.18490594511117,-2.76425021342728,-0.155655574564046,0.563390814411987,0.230167929065656
17.3977790577693,18.1878052961663,18.962815496769,-2.46001571459697,-2.1027607209214,-2.22206263357542,-0.06993872172093,0.242114081750042,-0.0445529805878414
17.2102623259813,18.2843368198412,18.4764993214092,-2.45185586596765,-2.12432826591497,-1.27589813047909,-0.14375343940188,0.135327112962323,-0.0861416864233874
17.3919993442939,18.3722661664823,18.01753362008,-2.29669090984693,-1.9499370474909,-0.768761015959455,-0.119765049950951,0.209355993341116,0.0316378321591843
18.1849722707916,18.4661030535004,17.8633853852195,-2.01179014883047,-1.852126938135,-1.0806710109024,0.153473399087134,0.282712125862525,0.246484198800648
18.595164846186,18.7031101305254,17.7789038291841,-1.61139241475369,-1.98489116142562,-1.4472099831572,0.067866252442271,0.391226033903207,0.464842672095544
18.1994640365253,18.5819298198744,17.8459287749299,-1.48117839654267,-2.09030799072089,-1.40645130583997,-0.278915324796573,0.544931300762935,0.519474398525648
17.7088056360835,18.2966409257847,17.8164943827009,-1.74104253745342,-2.06187619700393,-1.4877874013815,-0.111896943199255,0.536785905718404,0.474055777003329
17.3064687950241,18.4868610366771,17.6124110519198,-1.91352574399843,-1.91996665085017,-1.56407016488052,0.0254342089573316,0.233625123352171,0.455665450989439
16.918089407136,18.7895501550437,17.6106588633283,-1.84978856299153,-1.70350144375919,-1.36567544932076,-0.308255409986038,-0.0181959308529561,0.549713727075166
17.0256465568125,18.5162949899788,17.665221942724,-1.88594668213045,-1.62696133200063,-1.37992173844579,-0.129059427193895,0.126830448390768,0.744159736049195
17.320389522393,18.0429830233547,17.5210524927386,-1.86461556025948,-1.58939416438879,-1.13164945911741,0.275618303269089,0.324770881611368,0.682393064798946
17.1285126270935,18.0331342507662,17.7126864568228,-1.69495556878396,-1.082139625392,-0.0266332704406655,-0.0922400149592437,0.271967353341972,0.286564868755603
16.9629081885306,18.1560104369641,18.44545135015,-1.80811979523071,-0.191129486569884,0.802208854483452,-0.275941914209325,0.267129582555226,0.127250419530597
17.1471032738918,17.9325573335659,18.8035148443735,-1.89323838345799,0.268462323042972,0.706553761919337,0.282359670050047,0.37165941389369,0.396561020239643
17.2993005371217,17.7238305319207,18.5409144538171,-1.60549829221724,0.00107395568649711,0.397488752292361,0.475614372140713,0.420681790021347,0.667748727826722
17.5523670927361,17.8912712703047,18.6307740167366,-1.52394488600486,-0.278120369379308,0.0806762658847718,0.308809603438035,0.583899309958219,0.677261198583948
17.7646844005557,18.1826110878466,19.0266243822995,-1.47447158165547,0.0156584915933416,-0.0451363146243587,0.501779094273237,0.740858501710639,0.380860529682832
17.5445580042507,18.3445626094867,18.8780613265516,-1.02847341959745,0.428443825277745,0.316967259205009,0.598428329468606,0.597711733902283,-0.0407086457313694
17.3320947359017,18.4775045718716,18.6692083601435,-0.927938774767549,0.42083628748534,0.450337573246353,0.252795695612513,0.451816579141846,-0.109178065006842
17.3033811031839,18.6575927781901,19.0518951315061,-1.15244218344884,0.281143177365485,1.70745096225337e-05,0.0846331011282813,0.530407837691261,0.221111647531325
17.191900345106,18.7280379677428,19.3358608625689,-0.864662334171661,0.17145565860457,-0.355698897710964,0.364618709955724,0.62869135596988,0.394219172396724
17.2344041070153,18.5877364139229,18.941782765704,-0.634008664658379,-0.207509459311412,-0.451937719723209,0.572590686754946,0.6988485613694,0.250678520064176
17.3373193224267,18.3283562858111,18.3394676997585,-1.11495613080771,-0.483616988417454,-0.512586497761079,0.500205014828388,0.658779400111875,0.194952490446989
17.3075406632118,18.0217977979503,18.18252744147,-1.50820594503838,-0.13204753783715,-0.30285641473599,0.68513567390534,0.34834507832184,0.211022345039832
17.5858105730011,17.606695888574,18.4364270527891,-1.36340910604578,0.272735370811958,0.162866046903018,1.0856154906048,0.0153801264464226,-0.0121071082978499
17.8441915873982,17.1144984637972,18.4440385401972,-1.08739319464239,0.135636003267457,0.376254911057286,0.803382561077581,-0.0527224502659254,-0.155639664455068
17.377148457358,16.9169899196411,18.161448059945,-0.39326432146091,-0.0707877536176086,0.204578975683237,0.140117689507123,0.0604707775177585,0.0348688731565411
16.8977759511727,17.1742731008952,18.1620780584167,0.75179481333464,0.00208012620935229,-0.01399147788684,0.279811172879787,0.254032246656945,0.112185740362989
17.0982131856576,17.2984593901454,18.2223854975871,0.753145183157658,-0.0467044753940083,-0.162473870537444,0.70879073926754,0.45929662393158,0.0488577525770608
17.2684652693825,16.9886802569664,18.0558263839771,-0.787574225795165,-0.233550712553171,-0.28760743752834,0.441487874735726,0.400537057487916,0.189498086071234
16.9328050032007,16.8523761495413,18.1645287332474,-1.65352056955795,-0.159009447537031,-0.17905470333737,0.218978872044021,0.0338819160669843,0.288255247867075
16.6471114181197,17.0810873038686,18.3287195506621,-1.08200657708382,-0.0597412622816102,0.113623908389759,0.537015096834349,-0.166199634251162,0.23847021968942
